custId,predRevenue
2653,6.453624999
2655,6.871091295
2656,6.856461985
2658,5.590986981
2661,6.416732283
2662,6.835184586
2665,5.049856007
2666,6.795705775
2667,6.045005314
2673,6.81014245
2674,3.610917913
2676,6.472346295
2677,6.841615476
2679,5.669880923
2685,5.96100534
2687,6.65929392
2689,6.829793738
2694,4.624972813
2696,6.298949247
2697,6.00635316
2698,5.913503006
2704,5.030437921
2706,6.732210706
2707,5.147494477
2709,5.902633333
2710,5.814130532
2712,6.011267174
2713,6.855408799
2714,6.084499413
2715,6.03787092
2716,4.820281566
2717,5.602118821
2720,6.077642243
2722,5.645446898
2723,6.102558595
2724,5.945420609
2728,6.315358002
2730,6.65415252
2731,5.811140993
2732,6.543911846
2733,6.823286122
2734,5.272999559
2735,6.32256524
2738,5.572154032
2739,6.033086222
2740,6.81563999
2743,6.668228248
2746,6.439350371
2751,4.418840608
2754,5.793013608
2758,4.564348191
2761,6.52649486
2764,6.035481433
2765,6.22059017
2770,6.840546529
2774,3.871201011
2775,5.783825182
2777,5.541263545
2781,4.007333185
2782,6.56526497
2783,6.884486652
2784,2.079441542
2785,6.516193076
2788,6.618738984
2794,6.763884909
2795,5.509388337
2796,6.01615716
2797,5.38907173
2799,5.869296913
2800,4.127134385
2801,5.863631176
2803,5.953243334
2806,5.940171253
2807,6.812345094
2808,5.780743516
2809,6.889591308
2810,4.158883083
2811,6.834108739
2812,5.703782475
2817,6.903747258
2819,6.674561392
2820,6.514712691
2822,6.444131257
2823,6.705639095
2825,5.713732806
2826,6.495265556
2828,5.733341277
2829,6.894670039
2831,6.418364936
2832,6.683360946
2836,5.758901774
2838,6.726233402
2839,4.882801923
2840,6.876264612
2842,5.805134969
2843,6.411818268
2844,6.602587892
2845,5.135798437
2846,6.52649486
2847,6.167516491
2848,5.641907071
2850,5.556828062
2855,5.587248658
2856,6.863803391
2860,6.490723535
2861,6.434546519
2863,6.797940413
2864,5.59471138
2867,6.386879319
2869,3.761200116
2871,5.010635294
2872,6.795705775
2873,6.413458957
2874,6.535241271
2875,3.433987204
2876,6.689599269
2877,6.590301048
2879,5.609471795
2880,4.382026635
2883,6.80682936
2885,4.955827058
2886,5.880532986
2887,6.253828812
2889,5.857933154
2893,6.65544035
2894,3.988984047
2895,6.455198563
2901,6.357842267
2902,6.803505258
2907,6.603943825
2911,4.158883083
2912,4.262679877
2913,6.74051936
2916,5.924255797
2919,4.48863637
2920,6.424869024
2923,5.488937726
2924,6.23636959
2926,5.313205979
2927,4.700480366
2929,4.691347882
2930,6.313548046
2932,6.298949247
2935,6.65929392
2941,5.159055299
2943,6.692083743
2944,5.693732139
2945,6.661854741
2946,5.966146739
2947,6.388561406
2949,5.59471138
2950,4.770684624
2951,6.891625897
2954,4.804021045
2957,6.452048954
2959,6.165417854
2960,6.599870499
2964,6.519147288
2965,6.646390515
2968,6.538139824
2972,6.771935556
2973,6.357842267
2974,6.864847778
2975,6.7310181
2977,6.586171655
2979,6.864847778
2981,6.816735881
2983,6.49375384
2984,6.253828812
2985,6.415096959
2986,6.706862337
2989,6.688354714
2991,6.102558595
2994,6.052089169
2995,1.791759469
2998,5.552959585
3000,6.765038977
3002,6.562444094
3003,6.830874235
3007,6.171700597
3010,6.29710932
3011,5.365976015
3013,5.192956851
3014,6.120297419
3017,6.826545224
3018,5.739792912
3019,5.655991811
3020,6.765038977
3021,5.468060141
3025,6.453624999
3027,6.34738921
3028,4.158883083
3031,6.202535517
3032,6.845879875
3033,6.405228458
3034,6.65544035
3038,6.487684018
3040,6.265301213
3041,5.497168225
3042,6.759255271
3048,6.599870499
3051,6.818924065
3054,4.94875989
3062,5.236441963
3064,6.873163834
3065,6.008813185
3068,6.774223886
3069,5.918893854
3071,6.703188113
3072,6.186208624
3073,5.560681631
3078,6.546785411
3081,2.397895273
3082,5.953243334
3083,6.222576268
3084,6.842683282
3085,6.068425588
3086,6.763884909
3087,6.552507887
3089,5.683579767
3090,5.739792912
3092,6.742880636
3093,6.434546519
3095,6.643789733
3097,5.192956851
3102,5.411646052
3103,4.919980926
3104,6.746412129
3106,3.871201011
3107,6.70073111
3109,6.073044534
3113,6.259581464
3114,6.811244379
3115,6.350885717
3122,6.610696045
3123,6.22059017
3127,6.280395839
3128,5.733341277
3131,4.59511985
3134,6.413458957
3136,6.186208624
3140,5.802118375
3141,6.173786104
3142,5.488937726
3147,5.529429088
3149,6.732210706
3151,5.541263545
3153,6.875232087
3154,5.590986981
3159,2.995732274
3161,6.131226489
3162,4.532599493
3165,5.056245805
3168,6.192362489
3169,5.950642553
3171,6.650279049
3172,6.253828812
3173,5.33753808
3174,6.791221463
3176,6.857514063
3177,6.620073207
3178,6.102558595
3179,6.142037406
3180,4.615120517
3181,6.00635316
3185,6.054439346
3192,6.52649486
3193,5.463831805
3194,6.361302478
3195,6.612041035
3198,4.718498871
3205,6.788971743
3207,5.135798437
3208,4.9698133
3209,6.608000625
3212,3.688879454
3214,5.976350909
3216,5.587248658
3217,6.843749949
3218,6.278521424
3221,6.695798917
3222,1.609437912
3223,5.981414211
3224,6.056784013
3225,6.401917197
3226,6.773080376
3228,6.052089169
3229,6.376726948
3230,6.411818268
3232,6.811244379
3234,6.756932389
3235,6.865891075
3236,6.762729507
3237,6.492239835
3239,5.564520407
3240,6.439350371
3241,5.913503006
3242,3.465735903
3244,5.556828062
3247,5.609471795
3248,6.418364936
3249,5.913503006
3250,5.393627546
3251,3.36729583
3254,5.262690189
3255,6.682108597
3256,6.625392368
3257,6.255750042
3258,5.736572297
3259,6.603943825
3261,6.902742737
3264,5.826000107
3267,5.771441123
3268,4.442651256
3274,4.454347296
3276,6.793466133
3278,6.104793232
3279,6.744059186
3280,5.978885765
3281,4.543294782
3284,3.433987204
3285,5.081404365
3287,6.01615716
3289,6.52649486
3291,5.710427017
3296,5.886104031
3297,6.391917113
3298,4.836281907
3301,5.429345629
3302,5.351858133
3304,6.049733455
3307,6.333279628
3308,6.280395839
3312,6.746412129
3313,6.376726948
3314,6.851184927
3315,4.718498871
3318,5.908082938
3320,6.621405652
3321,6.903747258
3322,4.820281566
3323,6.309918278
3326,5.874930731
3330,3.526360525
3331,6.741700695
3336,5.65248918
3339,6.762729507
3341,6.265301213
3344,6.003887067
3346,6.687108608
3349,5.758901774
3351,4.882801923
3352,6.608000625
3354,6.295266001
3355,4.804021045
3362,5.272999559
3363,4.976733742
3367,6.546785411
3371,6.836259277
3373,4.859812404
3375,6.118097198
3378,5.252273428
3380,6.826545224
3381,6.150602768
3389,5.257495372
3393,3.850147602
3394,6.49375384
3396,5.493061443
3397,6.64118217
3398,6.495265556
3402,6.708084084
3404,5.493061443
3405,6.09356977
3406,5.811140993
3407,6.72982407
3408,4.060443011
3409,6.831953566
3412,6.828712072
3413,5.793013608
3418,6.839476438
3419,6.405228458
3420,5.056245805
3421,6.800170068
3423,6.770789424
3424,6.272877007
3428,5.609471795
3429,6.725033642
3431,6.01615716
3433,6.249975242
3435,6.056784013
3438,6.811244379
3441,6.228511004
3442,6.872128101
3446,6.517671273
3447,5.049856007
3448,6.073044534
3449,3.63758616
3452,6.829793738
3455,5.631211782
3457,6.800170068
3458,3.36729583
3460,6.146329258
3461,4.406719247
3464,6.444131257
3465,5.948034989
3468,6.416732283
3470,5.82008293
3473,6.527957918
3474,6.751101469
3475,5.723585102
3478,6.23636959
3480,2.63905733
3488,4.875197323
3491,6.629363253
3493,6.003887067
3494,6.749931194
3495,6.66057515
3496,6.413458957
3498,6.541029999
3500,4.9698133
3501,4.983606622
3503,5.605802066
3507,6.501289671
3512,6.616065185
3515,6.580639137
3516,6.251903883
3517,5.442417711
3518,6.666956792
3520,5.613128106
3521,6.853299093
3522,6.419994928
3525,5.783825182
3528,6.492239835
3529,6.061456919
3532,5.768320996
3534,5.568344504
3535,6.249975242
3536,6.336825731
3540,6.895682698
3542,5.834810737
3543,5.976350909
3544,5.424950017
3547,6.49677499
3552,6.023447593
3553,6.210600077
3554,6.647688374
3555,4.043051268
3556,6.21860012
3558,4.110873864
3559,5.598421959
3562,5.533389489
3566,5.147494477
3570,4.65396035
3572,5.375278408
3573,6.898714534
3574,6.80682936
3577,6.866933284
3580,5.996452089
3582,6.689599269
3584,5.934894196
3587,5.323009979
3588,6.144185634
3590,6.74051936
3592,6.171700597
3595,6.820016365
3596,5.937536205
3597,5.497168225
3599,6.608000625
3600,6.844815479
3601,6.551080335
3602,6.536691598
3603,6.098074282
3604,6.722629795
3605,5.973809612
3613,5.598421959
3617,6.470799504
3618,6.642486801
3620,4.553876892
3621,6.401917197
3622,6.613384218
3625,6.429719478
3628,6.525029658
3629,4.844187086
3630,6.413458957
3632,6.421622268
3633,6.161207322
3634,5.192956851
3635,5.313205979
3636,4.820281566
3637,6.866933284
3638,6.796823718
3640,6.532334292
3643,6.822197391
3645,5.916202063
3648,6.621405652
3649,6.059123196
3650,5.318119994
3651,6.891625897
3652,0
3654,5.598421959
3655,6.768493212
3659,6.733401892
3660,5.609471795
3661,6.06610809
3662,6.23636959
3664,6.324358962
3667,4.882801923
3668,5.459585514
3670,6.613384218
3671,6.818924065
3672,4.521788577
3673,6.386879319
3675,6.354370041
3676,6.150602768
3678,6.429719478
3679,2.397895273
3681,6.480044562
3683,1.609437912
3685,6.253828812
3687,6.762729507
3690,5.774551546
3691,6.070737728
3692,6.849066283
3693,6.886531643
3694,5.897153868
3695,6.109247583
3697,6.150602768
3698,4.094344562
3700,6.616065185
3702,5.303304908
3703,5.384495063
3705,6.745236349
3706,3.912023005
3710,6.413458957
3711,5.991464547
3712,5.638354669
3713,6.6147256
3716,6.300785795
3718,6.345636361
3720,6.864847778
3721,6.872128101
3724,6.787844982
3726,6.849066283
3729,4.204692619
3730,6.870053412
3733,3.33220451
3734,4.976733742
3735,5.568344504
3739,5.97126184
3740,6.551080335
3742,6.6147256
3743,6.542471961
3748,4.574710979
3749,5.710427017
3751,3.828641396
3753,6.688354714
3754,6.251903883
3758,6.755768922
3759,6.617402978
3760,6.306275287
3761,6.562444094
3762,6.102558595
3764,6.17586727
3766,6.799055862
3767,3.688879454
3770,5.697093487
3771,6.561030666
3772,6.88550967
3774,6.12905021
3775,5.743003188
3777,6.483107351
3778,5.501258211
3779,6.529418838
3780,3.951243719
3783,5.043425117
3784,6.453624999
3787,6.759255271
3789,6.410174882
3791,6.893656355
3794,6.257667588
3795,6.246106765
3797,6.613384218
3798,6.472346295
3799,6.682108597
3800,5.932245187
3801,4.672828834
3803,2.079441542
3805,6.077642243
3806,6.577861358
3808,5.587248658
3811,6.527957918
3814,5.755742214
3815,6.11146734
3818,6.313548046
3819,6.661854741
3821,5.099866428
3822,3.555348061
3824,5.739792912
3825,6.102558595
3826,6.282266747
3827,6.900730664
3828,5.730099783
3829,2.079441542
3830,5.926926026
3833,5.693732139
3834,5.869296913
3836,6.198478716
3837,6.787844982
3838,6.513230111
3839,6.542471961
3840,4.663439094
3842,6.593044534
3844,6.324358962
3849,6.529418838
3850,4.262679877
3853,6.192362489
3856,5.908082938
3859,5.973809612
3860,4.709530201
3864,6.326149473
3866,6.66949809
3867,6.886531643
3869,5.587248658
3870,3.33220451
3872,5.736572297
3873,6.02827852
3874,6.192362489
3877,5.831882477
3879,3.526360525
3881,5.141663557
3882,6.300785795
3885,6.405228458
3887,6.776506992
3889,5.262690189
3892,6.240275845
3893,6.401917197
3894,6.622736324
3896,6.398594935
3898,3.401197382
3900,6.095824562
3901,5.204006687
3904,6.361302478
3908,6.622736324
3913,6.156978986
3914,6.739336627
3915,4.718498871
3917,6.559615237
3918,6.577861358
3919,6.576469569
3920,0.693147181
3923,6.517671273
3926,4.234106505
3928,6.421622268
3929,4.077537444
3932,5.347107531
3933,6.559615237
3935,6.678342115
3937,6.613384218
3938,6.042632834
3941,5.398162702
3942,5.82008293
3945,5.33753808
3946,6.630683386
3952,1.609437912
3953,6.49677499
3957,4.304065093
3959,6.386879319
3960,5.872117789
3961,6.075346031
3962,4.983606622
3963,4.634728988
3964,3.828641396
3966,6.32256524
3968,6.70073111
3969,6.470799504
3970,5.541263545
3971,5.209486153
3972,6.278521424
3973,6.814542897
3976,6.361302478
3977,6.137727054
3979,4.890349128
3980,6.541029999
3981,5.993961427
3982,5.823045895
3985,6.746412129
3986,6.785587645
3987,5.062595033
3988,6.025865974
3989,6.33150185
3991,1.098612289
3992,6.827629235
3994,6.665683718
3997,6.501289671
4000,6.513230111
4001,6.685860947
4002,5.828945618
4004,6.852242569
4007,5.241747015
4009,6.371611847
4011,4.094344562
4012,4.477336814
4013,6.202535517
4015,6.313548046
4017,6.782192056
4018,6.793466133
4022,6.280395839
4023,6.522092798
4027,6.311734809
4028,6.161207322
4030,6.194405391
4032,5.834810737
4033,6.403574198
4034,6.171700597
4035,5.730099783
4038,6.775366091
4039,5.33753808
4041,0
4042,6.825460036
4044,6.880384082
4048,5.564520407
4053,6.850126166
4054,6.763884909
4056,6.651571874
4059,3.663561646
4060,6.008813185
4061,6.467698726
4062,5.877735782
4064,6.23636959
4068,6.023447593
4069,6.257667588
4071,5.214935758
4072,5.010635294
4073,3.526360525
4075,5.468060141
4078,5.111987788
4079,6.035481433
4081,5.33753808
4085,2.890371758
4086,4.605170186
4087,5.147494477
4088,6.862757913
4089,6.826545224
4090,6.472346295
4093,6.395261598
4095,5.198497031
4096,6.652863029
4098,6.812345094
4099,6.052089169
4102,5.723585102
4103,6.12249281
4105,6.466144724
4106,5.493061443
4107,5.147494477
4108,6.475432717
4112,6.670766321
4114,6.668228248
4115,4.49980967
4116,4.110873864
4117,3.218875825
4119,6.858565035
4120,5.981414211
4122,5.902633333
4124,6.371611847
4125,5.883322388
4127,6.609349243
4128,6.244166901
4129,6.075346031
4130,5.153291594
4131,6.338594078
4133,4.65396035
4135,6.079933195
4138,5.541263545
4143,6.182084907
4144,6.906754779
4149,4.290459441
4150,6.82437367
4151,4.17438727
4152,6.156978986
4153,4.976733742
4155,5.472270674
4157,6.848005275
4158,6.467698726
4159,6.142037406
4160,6.767343125
4170,6.744059186
4171,5.587248658
4173,3.737669618
4175,4.934473933
4176,6.255750042
4177,6.135564891
4178,6.704414355
4179,6.32256524
4180,6.901737207
4181,6.800170068
4182,5.749392986
4183,6.833031733
4184,4.477336814
4185,5.375278408
4187,5.746203191
4188,5.225746674
4189,4.94875989
4190,6.498282149
4191,6.393590754
4193,3.555348061
4197,6.118097198
4198,5.627621114
4199,6.502790046
4200,6.208590026
4202,6.285998095
4205,4.682131227
4209,4.48863637
4210,5.575949103
4212,6.37331979
4213,6.706862337
4214,5.996452089
4215,6.381816017
4217,6.84694314
4218,6.770789424
4220,5.605802066
4221,3.610917913
4222,6.755768922
4224,6.856461985
4225,6.432940093
4230,4.820281566
4231,6.063785209
4235,4.442651256
4236,6.408528791
4238,6.363028104
4239,5.529429088
4242,6.29710932
4245,4.753590191
4247,6.690842277
4248,6.606650186
4251,6.752270376
4252,6.02827852
4254,4.727387819
4260,5.991464547
4262,6.536691598
4263,6.023447593
4264,5.38907173
4267,5.529429088
4269,6.586171655
4273,4.060443011
4276,6.901737207
4282,6.188264123
4285,6.159095388
4286,6.388561406
4289,6.261491684
4290,6.242223265
4291,5.030437921
4293,6.499787041
4295,6.598509029
4296,1.609437912
4297,6.463029457
4298,6.542471961
4299,4.96284463
4300,6.587550015
4303,6.738152495
4304,5.940171253
4305,5.598421959
4306,6.74051936
4307,6.613384218
4308,6.862757913
4309,6.390240667
4314,6.754604099
4322,6.214608098
4325,6.280395839
4326,5.416100402
4327,6.746412129
4328,5.752572639
4329,4.615120517
4331,6.816735881
4336,5.288267031
4337,5.429345629
4340,4.9698133
4343,6.11146734
4345,5.505331536
4346,6.255750042
4348,6.818924065
4350,6.677083461
4351,5.568344504
4355,6.797940413
4356,6.52649486
4363,6.658011046
4365,6.251903883
4368,6.608000625
4369,4.369447852
4370,6.192362489
4371,6.66949809
4374,5.575949103
4375,6.72982407
4382,4.204692619
4384,6.839476438
4385,6.739336627
4386,5.231108617
4387,6.759255271
4388,5.902633333
4389,6.37502482
4393,3.33220451
4394,6.674561392
4395,6.480044562
4396,5.799092654
4401,5.762051383
4402,3.713572067
4403,5.602118821
4404,4.219507705
4406,6.859614904
4407,6.736966958
4408,5.991464547
4409,5.638354669
4410,6.089044875
4412,4.8978398
4414,6.100318952
4416,5.739792912
4417,6.751101469
4423,5.420534999
4427,6.098074282
4428,6.606650186
4430,3.555348061
4432,5.880532986
4433,5.966146739
4434,4.94875989
4435,6.876264612
4436,5.424950017
4438,6.722629795
4439,6.272877007
4440,5.023880521
4442,6.715383386
4446,4.828313737
4447,6.720220155
4450,5.525452939
4451,5.97126184
4456,5.771441123
4458,6.727431725
4460,6.448889394
4462,6.133398043
4464,6.812345094
4467,5.683579767
4469,5.811140993
4472,6.001414878
4474,6.289715571
4475,6.905753276
4476,5.036952602
4477,6.739336627
4478,6.893656355
4479,6.336825731
4480,6.456769656
4482,5.948034989
4483,6.453624999
4484,6.214608098
4487,6.738152495
4488,5.129898715
4489,6.775366091
4490,5.129898715
4491,6.327936784
4493,6.539585956
4494,6.716594774
4495,4.762173935
4496,5.442417711
4499,6.70073111
4501,6.533788838
4502,6.898714534
4504,5.963579344
4511,4.48863637
4513,5.92157842
4514,4.836281907
4515,6.756932389
4516,6.842683282
4517,5.96870756
4518,6.732210706
4520,4.094344562
4523,6.725033642
4525,6.529418838
4527,5.455321115
4529,6.09356977
4530,6.738152495
4531,6.232448017
4533,2.48490665
4539,4.317488114
4541,5.82008293
4543,6.739336627
4548,6.02827852
4551,6.849066283
4553,6.29156914
4555,6.08221891
4559,6.894670039
4563,5.170483995
4565,6.599870499
4567,6.889591308
4568,6.871091295
4569,6.834108739
4571,6.728628613
4574,5.493061443
4575,5.564520407
4577,6.606650186
4578,6.693323668
4581,5.480638923
4582,6.003887067
4583,5.950642553
4587,6.800170068
4588,4.875197323
4589,6.822197391
4590,6.64898455
4592,3.295836866
4594,6.622736324
4595,5.560681631
4596,4.189654742
4597,5.017279837
4599,2.944438979
4601,6.352629396
4602,6.369900983
4603,6.608000625
4604,6.836259277
4605,6.844815479
4608,5.075173815
4610,6.200509174
4613,5.493061443
4614,4.700480366
4615,4.615120517
4617,5.105945474
4620,4.49980967
4622,6.476972363
4631,6.442540166
4632,6.715383386
4633,6.499787041
4634,5.771441123
4636,5.537334267
4638,6.580639137
4642,6.538139824
4643,2.833213344
4645,4.48863637
4648,6.621405652
4651,6.495265556
4653,6.726233402
4656,6.882437471
4661,5.874930731
4662,6.50578406
4663,6.473890696
4666,6.391917113
4667,6.56948142
4668,5.905361848
4669,6.563855527
4672,6.546785411
4673,6.742880636
4674,6.652863029
4676,6.593044534
4677,6.769641977
4681,5.135798437
4682,6.563855527
4683,5.973809612
4684,4.672828834
4688,6.801283034
4689,6.501289671
4690,6.349138991
4693,5.003946306
4695,6.608000625
4698,6.118097198
4699,4.65396035
4700,5.476463552
4702,6.66057515
4703,4.919980926
4704,6.887552572
4705,6.892641641
4706,6.452048954
4707,6.361302478
4710,6.539585956
4713,0
4714,5.111987788
4718,6.825460036
4719,5.105945474
4721,6.222576268
4722,6.040254711
4727,4.077537444
4728,5.451038454
4729,5.602118821
4731,6.228511004
4732,6.525029658
4734,3.988984047
4738,5.855071922
4739,6.248042875
4740,6.421622268
4745,6.222576268
4748,4.477336814
4750,5.799092654
4755,6.453624999
4757,5.438079309
4759,6.428105273
4762,6.152732695
4763,6.269096284
4765,6.102558595
4769,5.774551546
4770,4.804021045
4771,5.318119994
4774,6.695798917
4777,5.908082938
4778,6.710523109
4789,5.451038454
4792,6.603943825
4793,6.745236349
4795,6.561030666
4801,6.304448802
4802,5.537334267
4803,6.773080376
4804,6.818924065
4809,6.56667243
4810,6.855408799
4811,5.85220248
4812,6.80461452
4813,4.672828834
4814,6.727431725
4816,6.510258341
4817,6.612041035
4821,5.950642553
4823,5.010635294
4824,4.48863637
4831,5.225746674
4833,5.774551546
4835,5.958424693
4836,6.64118217
4838,4.442651256
4839,6.548219103
4841,4.934473933
4843,6.837332815
4844,6.687108608
4847,6.860663671
4849,6.811244379
4850,6.336825731
4851,6.816735881
4853,5.811140993
4857,5.932245187
4858,6.835184586
4859,3.713572067
4861,6.188264123
4863,5.92157842
4866,6.208590026
4867,5.655991811
4870,6.156978986
4871,5.236441963
